item_0,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20,item_21,item_22,item_23,item_24,item_25,item_26,item_27,item_28,item_29,item_30,item_31,item_32,item_33,item_34,item_35,item_36,item_37,item_38,item_39,item_40,item_41,item_42,item_43,item_44,item_45,item_46,item_47,item_48
43514,3,430,30.1,4.08,0,0,0,18,10,317.2631863,0,0,22,0,141,0,0,32,10,62,0,0,22,0,31,0,34.3,0,92,352,897,56.59,28.37,41.06,9.87,8.13,102.23,69,0.38,89.7,17.48,30.2,4.05,322.8763797,143,63.8,31,34.3
43515,1,430,30.2,4.05,0,0,0,21,7,322.8763797,0,0,17,10,143,0,0,34,14,63.8,0,0,20,8,31,0,34.3,0,98,349,897,56.36,28.39,40.89,9.83,8.1,102.22,69,0.38,89.7,17.49,30.2,4.2,320.3143953,143,63.8,31,34.4
43515,2,430,30.2,4.2,0,0,4,21,5,320.3143953,0,0,22,0,143,0,0,40,10,63.8,0,2.3,25,0,31,0,34.4,0,112,344,897,56.41,28.39,40.72,9.79,8.09,102.24,69,0.38,89.7,17.48,29.8,4.07,320.862024,143,63.8,31,34.4
43515,3,430,29.8,4.07,0,0,0,20,12,320.862024,0,0,17,10,143,0,0,41,10,63.8,0,0,23,0,31,0,34.4,0,104,344,897,56.08,28.38,40.89,9.83,8.12,102.27,69,0.38,89.7,17.48,30,4,316.8917164,145.4,63.9,31,34.4
43516,1,430,30,4,0,0,0,25,5,316.8917164,0,0,22,0,145.4,0,0,44,15,63.9,0,0,21,0,31,0,34.4,0,76,381,897,56.86,28.37,41.29,9.92,8.19,102.13,69,0.38,89.7,17.48,30,4.08,321.9230545,145.4,63.9,31,34.4
43516,2,430,30,4.08,0,0,0,23,0,321.9230545,1,0,16,10,145.4,0,0,50,0,63.9,0,0,19,0,31,0,34.4,0,91,325,897,56.11,28.36,40.9,9.83,8.11,102.22,69,0.38,89.7,17.48,29.9,4.01,312.1341927,145.4,63.9,31,34.4
43516,3,430,29.9,4.01,0,0,0,16,10,312.1341927,0,0,22,0,145.4,0,0,40,10,63.9,0,0,16,5,31,0,34.4,0,84,315,897,56.58,28.33,41.05,9.87,8.13,102.31,69,0.37,89.7,17.46,29.9,4.1,324.9007851,147,64,31,34.4
43517,1,430,29.9,4.1,0,0,0,18,10,324.9007851,0,0,16,10,147,0,0,41,12,64,0,0,18,7,31,0,34.4,0,71,318,897,56.51,28.34,41.16,9.89,8.14,102.41,69,0.37,89.7,17.48,30,4.14,318.3976951,147,64,31,34.5
43517,2,430,30,4.14,0,0,0,21,5,318.3976951,1,0,21,0,147,0,0,44,10,64,0,0,25,0,31,0,34.5,0.5,80,357,897,56.58,28.33,41.12,9.89,8.19,102.46,69,0.37,89.7,17.48,30,3.99,301.2158468,147,64,31,34.5
43517,3,430,30,3.99,0,0,0,20,10,301.2158468,0,0,17,0,147,0,0,46,10,64,0,0,23,0,31,0,34.5,0,84,305,897,55.98,28.36,40.98,9.85,8.13,102.41,69,0.38,89.7,17.47,30,4.01,319.8009935,146.6,63.7,31,34.5
43518,1,430,30,4.01,0,0,0,23,5,319.8009935,0,0,12,10,146.6,0,0,50,6,63.7,0,0,21,5,31,0,34.5,0,104,350,897,55.88,28.4,40.84,9.82,8.13,102.36,69,0.39,89.7,17.47,30,4.21,312.9742282,146.6,63.7,31,33.9
43518,2,430,30,4.21,0,0,4,22,5,312.9742282,0,0,18,10,146.6,0,0,47,10,63.7,0,0,25,0,31,0,33.9,0,70,234,897,55.78,28.35,40.78,9.8,8.12,102.48,69,0.37,89.7,17.48,30,4.02,316.5680411,143.8,62.2,31,33.9
43519,1,430,30,4.02,0,0,0,23,8,316.5680411,0,0,25,0,143.8,0,0,40,10,62.2,0,0,20,5,31,0,33.9,0,40,161,897,56.27,28.41,41.17,9.89,7.97,102.76,69,0.38,89.7,17.48,30,4.12,316.5680411,143.8,62.2,31,33.9
43519,2,430,30,4.12,0,0,0,24,5,316.5680411,0,0,20,7,143.8,0,0,42,0,62.2,0,0,23,0,31,0,33.9,0,84,375,897,56.2,28.39,41.16,9.89,8.02,102.89,69,0.38,89.7,17.48,30,3.99,317.7659788,147.7,63.8,34,33.9
43521,1,430,30,3.99,0,0,0,23,0,317.7659788,0,0,24,0,147.7,0,0,36,10,63.8,0,0,21,0,34,0,33.9,0,64,403,897,56.59,28.36,41.5,9.97,8.12,103.22,69,0.38,89.7,17.48,30.2,4.13,316.7734019,147.7,63.8,34,33.9
43521,2,430,30.2,4.13,0,0,0,20,10,316.7734019,1,0,21,10,147.7,0,0,40,10,63.8,0,0,20,0,34,0,33.9,0,82,359,897,56.2,28.37,41.14,9.89,8.09,103.32,69,0.37,89.7,17.48,30.1,4.1,317.5948448,147.7,63.8,34,33.9
43521,3,430,30.1,4.1,0,0,0,21,7,317.5948448,0,0,25,0,147.7,0,0,42,10,63.8,0,0,17,10,34,0,33.9,0,80,357,897,56.18,28.41,41.2,9.9,8.11,103.26,69,0.38,89.7,17.48,30.2,4.05,314.5828873,150.8,64.3,34,33.9
43522,1,430,30.2,4.05,0,0,0,22,6,314.5828873,0,0,21,9,150.8,0,0,44,8,64.3,0,0,25,0,34,0,33.9,0,74,374,897,56.16,28.4,41.26,9.91,8.14,103.1,69,0.38,89.7,17.48,30.1,4.1,296.2641036,150.8,64.3,34,34.1
43522,2,430,30.1,4.1,0,0,0,21,7,296.2641036,0,0,24,0,150.8,0,0,42,10,64.3,0,0,22,0,34,0,34.1,0,64,373,897,55.93,28.4,41.42,9.95,8.16,102.64,69,0.37,89.7,17.49,30,4.01,324.0904834,150.8,64.3,34,34.1
43522,3,430,30,4.01,0,0,0,20,7,324.0904834,0,0,18,10,150.8,0,0,44,10,64.3,0,0,20,0,34,0,34.1,0,72,371,897,56.21,28.35,41.35,9.94,8.16,102.61,69,0.38,89.7,17.48,30.1,4.03,321.7288349,149.4,63.8,34,34.1
43523,1,430,30.1,4.03,0,0,0,20,8,321.7288349,0,0,23,0,149.4,0,0,46,7,63.8,0,0,24,0,34,0,34.1,0,72,367,897,56.07,28.38,41.3,9.93,8.17,102.92,69,0.38,89.7,17.48,30.1,4.1,322.7898654,149.4,63.8,34,34.1
43523,2,430,30.1,4.1,0,0,0,22,5,322.7898654,0,0,17,10,149.4,0,0,46,10,63.8,6,0,22,0,34,0,34.1,0,96,350,897,56.37,28.38,40.93,9.84,8.12,103.07,69,0.38,89.7,17.48,30.1,4.09,315.533786,149.4,63.8,34,34.1
43523,3,430,30.1,4.09,0,0,0,20,10,315.533786,0,0,22,0,149.4,0,0,46,0,63.8,0,0,21,5,34,0,34.1,0,152,290,897,56.26,28.37,40.14,9.65,7.99,102.82,69,0.37,89.7,17.48,30.1,4.12,319.5383204,154.7,62.6,34,34.1
43524,1,430,30.1,4.12,0,0,0,22,6,319.5383204,0,0,17,10,154.7,0,0,38,11,62.6,0,0,25,0,34,0,34.1,0,63,367,897,56.3,28.4,41.42,9.95,8.19,102.71,69,0.37,89.7,17.5,30.1,4.11,301.7061631,154.7,62.6,34,34
43524,2,430,30.1,4.11,0,0,0,20,6,301.7061631,1,0,21,9,154.7,0,0,40,10,62.6,0,0,22,0,34,0,34,0,64,267,897,55.94,28.4,41.17,9.89,8.14,102.86,69,0.38,89.7,22.73,30.1,4.09,321.8657421,154.7,62.6,34,34
43524,3,430,30.1,4.09,0,0,0,20,8,321.8657421,0,0,25,0,154.7,0,0,40,10,62.6,0,0,20,5,34,0,34,0,84,358,897,56.61,28.34,41.16,9.89,8.16,102.97,69,0.36,89.7,17.49,30.1,4.05,312.9667768,145.7,62.4,34,34
43525,1,430,30.1,4.05,0,0,0,21,7,312.9667768,0,0,21,8,145.7,0,0,42,12,62.4,0,0,23,0,34,0,34,0,44,408,897,56.16,28.14,41.78,10.04,8.25,103.03,69,0.38,89.7,17.48,30.1,4.13,310.4035238,145.7,62.4,34,34
43525,2,430,30.1,4.13,0,0,0,21,5,310.4035238,0,0,23,0,145.7,0,0,44,10,62.4,0,0,20,0,34,0,34,0,28,204,897,56.55,28.11,41.65,10.01,8.26,103.06,69,0.38,89.7,17.48,30.2,4.04,319.8501177,151.5,62.6,34,33.8
43526,1,430,30.2,4.04,0,0,0,22.5,10,319.8501177,0,0,24,8,151.5,0,0,39,17,62.6,0,0,21,0,34,0,33.8,0,40,110,897,56.31,28.42,40.92,9.84,8,102.79,69,0.37,89.7,17.48,30.2,4.14,316.8381603,151.5,62.6,34,33.8
43526,2,430,30.2,4.14,0,0,0,23,0,316.8381603,0,0,25,0,151.5,0,0,48,0,62.6,0,0,19,0,34,0,33.8,0,96,344,897,55.58,28.48,40.94,9.84,8.05,102.93,69,0.38,89.7,17.48,30.2,4.07,318.5837265,145.9,62.1,33,34.1
43528,1,430,30.2,4.07,0,0,0,21,0,318.5837265,0,0,25,0,145.9,0,0,44,0,62.1,0,0,17.5,0,33,0,34.1,0,76,254,897,56.89,28.45,40.82,9.81,8.08,102.77,69,0.37,89.7,26.74,30.1,4.21,323.546611,145.9,62.1,33,34.1
43528,2,430,30.1,4.21,0,0,4,18,10,323.546611,1,0,22,0,145.9,0,0,40,10,62.1,0,0,16,10,33,0,34.1,0,64,342,897,56.61,28.49,41.31,9.93,8.16,102.77,69,0.38,89.7,19.57,30.2,4.1,317.7280568,145.9,62.1,33,34.1
43528,3,430,30.2,4.1,0,0,0,20,0,317.7280568,0,0,18,10,145.9,0,0,42,0,62.1,0,0,24,0,33,0,34.1,0,88,268,897,55.98,28.44,40.88,9.83,8.08,102.8,69,0.38,89.7,19.61,30.1,4,322.1433126,146.3,62.6,33,34.1
43529,1,430,30.1,4,0,0,0,14,14,322.1433126,0,0,23,0,146.3,0,0,32,18,62.6,0,0,22,0,33,0,34.1,0,112,286,897,56.24,28.3,40.65,9.77,8.07,102.94,69,0.38,89.7,18.37,30.1,4.16,325.5184629,146.3,62.6,33,33.9
43529,2,430,30.1,4.16,0,0,3,21,10,325.5184629,1,0,18,10,146.3,0,0,42,10,62.6,0,0,20,5,33,0,33.9,0,88,336,897,56.99,28.25,41.03,9.86,8.15,102.97,69,0.38,89.7,17.48,30,4,317.7832085,146.3,62.6,33,33.9
43529,3,430,30,4,0,0,0,24,0,317.7832085,0,0,24,0,146.3,0,0,45,0,62.6,0,0,22,0,33,0,33.9,0,132,327,897,56.39,28.25,40.47,9.72,8.07,102.86,69,0.38,89.7,17.48,30,4,319.5287748,149.3,62.3,33,33.9
43530,1,430,30,4,0,0,0,18,11,319.5287748,0,0,19,9,149.3,0,0,36,12,62.3,0,0,20,6,33,0,33.9,0,80,337,897,56.01,28.21,41.08,9.87,8.14,102.81,69,0.38,89.7,17.49,30,4.14,323.225268,149.3,62.3,33,34.1
43530,2,430,30,4.14,0,0,0,21,8,323.225268,0,0,23,0,149.3,0,0,38,12,62.3,0,0,25,0,33,0,34.1,0,116,343,897,56.78,28.28,40.67,9.77,8.09,102.77,69,0.38,89.7,17.48,30,4.1,320.8293928,149.3,62.3,33,34.1
43530,3,430,30,4.1,0,0,0,24,0,320.8293928,0,0,19,8,149.3,0,0,45,0,62.3,0,0,22,0,33,0,34.1,0,108,338,897,56.58,28.25,40.8,9.81,8.1,102.83,69,0.38,89.7,17.48,30,4.03,320.3844445,149.6,61.9,33,34.1
43531,1,430,30,4.03,0,0,0,17,12,320.3844445,0,0,21,7,149.6,0,0,36,10,61.9,0,0,19,0,33,0,34.1,0,96,332,897,56.47,28.26,40.89,9.83,8.12,102.81,69,0.37,89.7,17.49,30,4.2,326.2372255,149.6,61.9,33,34.8
43531,2,430,30,4.2,0,0,4,21,8,326.2372255,1,0,25,0,149.6,0,0,37,15,61.9,0,0,17,10,33,0,34.8,0.8,80,391,897,56.24,28.27,41.25,9.91,8.2,102.97,69,0.38,89.7,17.49,30.1,3.85,320.0421766,149.6,61.9,33,34.8
43531,3,430,30.1,3.85,3,3,0,21,0,320.0421766,0,0,20,10,149.6,0,0,44,0,61.9,0,0,25,0,33,0,34.8,0,111,341,897,56.55,28.3,40.75,9.8,8.12,103.07,69,0.36,89.7,17.48,30.1,3.91,319.3576408,146.8,63.1,33,34.8
43532,1,430,30.1,3.91,3,3,0,14,14,319.3576408,0,0,24,0,146.8,0,0,36,14,63.1,0,0,22,3,33,0,34.8,0,96,372,897,56.27,28.32,40.98,9.85,8.17,103.21,69,0.37,89.7,17.49,30,4.15,327.8120513,146.8,63.1,33,33.9
43532,2,430,30,4.15,0,0,3,24,8,327.8120513,0,0,18,10,146.8,0,0,42,10,63.1,0,0,25,0,33,0,33.9,0,60,211,897,56.41,28.32,40.93,9.83,8.15,103.3,69,0.38,89.7,17.5,29.9,3.98,307.2417508,147.3,61.5,33,33.9
43533,1,430,29.9,3.98,0,0,0,17,10,307.2417508,0,0,18,10,147.3,0,0,44,0,61.5,0,0,20,5,33,0,33.9,0,8,23,897,56.54,28.45,41.2,9.9,7.96,102.78,69,0.35,89.7,17.52,29.8,4.12,320.7955594,147.3,61.5,33,33.9
43533,2,430,29.8,4.12,0,0,0,20,0,320.7955594,1,0,23,0,147.3,0,0,35,10,61.5,0,0,22,0,33,0,33.9,0,90,356,897,56.45,28.39,41,9.85,8.02,102.79,69,0.38,89.7,17.49,29.7,4,316.4145304,143.3,61.5,33,34
43535,1,430,29.7,4,0,0,0,14,10,316.4145304,0,0,20,0,143.3,0,0,40,10,61.5,0,0,21,0,33,0,34,0,68,342,897,57.03,28.35,41.32,9.93,8.12,102.79,69,0.38,89.7,17.5,29.8,4.22,311.8281406,143.3,61.5,33,34
43535,2,430,29.8,4.22,0,0,4,22,5,311.8281406,1,0,19,9,143.3,0,0,48,0,61.5,0,0,20,0,33,0,34,0,116,276,897,56.08,28.43,40.43,9.71,8.01,102.89,69,0.38,90.26,18.06,29.8,4,312.9576246,143.3,61.5,33,34
43535,3,430,29.8,4,0,0,0,20,7,312.9576246,0,0,25,0,143.3,0,0,40,10,61.5,0,0,18,0,33,0,34,0,100,274,897,56.01,28.49,40.59,9.75,8.04,103.86,69,0.38,89.7,17.46,30,4.03,320.6244255,145.7,62.5,33,34
43536,1,430,30,4.03,0,0,0,20,8,320.6244255,0,0,18,10,145.7,0,0,40,10,62.5,0,0,16,11,33,0,34,0,80,290,897,55.8,28.47,40.89,9.83,8.11,103.34,69,0.38,89.7,17.48,29.9,4.1,306.8523532,145.7,62.5,33,32.9
43536,2,430,29.9,4.1,0,0,0,21,5,306.8523532,1,0,24,0,145.7,0,0,42,10,62.5,0,0,25,0,33,0,32.9,0,88,259,897,55.99,28.49,40.71,9.78,8.07,102.87,69,0.37,89.7,17.49,29.9,3.97,303.635035,145.7,62.5,33,32.9
43536,3,430,29.9,3.97,0,0,0,20,8,303.635035,0,0,21,8,145.7,0,0,45,10,62.5,0,0,22,0,33,0,32.9,0,120,250,897,56.38,28.51,40.27,9.68,8,102.79,69,0.38,89.7,17.47,29.8,4.08,310.9595679,142.1,61.6,33,32.9
43537,1,430,29.8,4.08,0,0,0,23,6,310.9595679,0,0,23,0,142.1,0,0,47,7,61.6,0,0,20,5,33,0,32.9,0,88,242,897,56.25,28.52,40.45,9.72,8.04,102.63,69,0.38,89.7,17.48,29.9,4.13,309.1797748,142.1,61.6,33,33.3
43537,2,430,29.9,4.13,0,0,0,23,5,309.1797748,0,0,19,9,142.1,0,0,46,0,61.6,0,0,24,0,33,0,33.3,0,108,270,897,56.69,28.51,40.51,9.73,8.05,102.46,69,0.38,89.7,17.48,29.9,3.92,315.9909059,142.1,61.6,33,33.3
43537,3,430,29.9,3.92,2,2,0,22,5,315.9909059,0,0,24,0,142.1,0,0,40,10,61.6,0,0,22,0,33,0,33.3,0,92,245,897,56.12,28.47,40.53,9.74,8.02,102.42,69,0.38,89.7,17.48,29.8,4.05,313.9715254,147,63,33,33.3
43538,1,430,29.8,4.05,0,0,0,22,7,313.9715254,0,0,20,8,147,0,0,42,8,63,0,0,20,7,33,0,33.3,0,48,253,897,56.45,28.44,41.37,9.94,8.16,102.35,69,0.37,89.7,17.5,29.9,4.13,317.9955536,147,63,33,33.8
43538,2,430,29.9,4.13,0,0,0,23,3,317.9955536,0,0,24,0,147,0,0,44,10,63,0,0,25,0,33,0,33.8,0,88,280,897,56.44,28.28,40.84,9.81,8.05,101.76,69,0.37,89.7,20.51,29.9,4.01,320.6652432,147,63,33,33.8
43538,3,430,29.9,4.01,0,0,0,20,10,320.6652432,0,0,20,8,147,0,0,48,0,63,0,0,24,0,33,0,33.8,0,80,273,897,56.38,28.27,41.03,9.86,8.06,101.74,69,0.36,89.7,17.5,29.9,4.12,322.1369951,144.1,62,33,33.8
43539,1,430,29.9,4.12,0,0,0,24,4,322.1369951,0,0,24,0,144.1,0,0,40,14,62,0,0,22,5,33,0,33.8,0,88,329,897,56.21,28.29,40.97,9.84,8.09,101.78,69,0.37,89.7,19.54,30,4.14,324.6697776,144.1,62,33,33.8
43539,2,430,30,4.14,0,0,0,23,4,324.6697776,0,0,20,9,144.1,0,0,48,0,62,0,0,25,0,33,0,33.8,0,36,133,897,56.99,28.23,41.09,9.87,8.08,101.74,69,0.36,89.7,29.86,30,4.15,320.2202949,147.7,62.2,33,33.8
43540,1,430,30,4.15,0,0,3,20,10,320.2202949,0,0,20,7,147.7,0,0,42,10,62.2,0,0,20,5,33,0,33.8,0,40,128,897,55.45,28.21,41,9.85,7.92,101.53,69,0.36,89.7,17.49,30,4.1,308.0697847,147.7,62.2,33,33.8
43540,2,430,30,4.1,0,0,0,24,3,308.0697847,0,0,24,0,147.7,0,0,46,0,62.2,0,0,25,0,33,0,33.8,0,92,356,897,56.71,28.23,41.03,9.86,8.01,101.64,69,0.37,89.7,18.5,30,4.01,309.2677223,143.6,61.2,32,33.7
43542,1,430,30,4.01,0,0,0,21.5,0,309.2677223,0,0,22,0,143.6,0,0,40,6,61.2,0,0,24,0,32,0,33.7,0,88,355,897,56.05,28.22,41.1,9.88,8.04,101.61,69,0.37,89.7,17.49,29.9,4.12,307.4537025,143.6,61.2,32,33.7
43542,2,430,29.9,4.12,0,0,0,18,8,307.4537025,0,0,20,10,143.6,0,0,41,4,61.2,0,0,22,0,32,0,33.7,0,82,365,897,56.26,28.2,41.19,9.9,8.08,101.61,69,0.36,89.7,17.49,29.9,4.17,305.4343219,143.6,61.2,32,33.7
43542,3,430,29.9,4.17,0,0,4,20,10,305.4343219,0,0,25,0,143.6,0,0,36,10,61.2,0,0,20,5,32,0,33.7,0,58,385,897,56.73,28.24,41.55,9.98,8.1,101.61,69,0.36,89.7,17.48,30,4.04,300.539891,151.3,62,32,33.7
43543,1,430,30,4.04,0,0,0,24,4,300.539891,0,0,22,7,151.3,0,0,40,8,62,0,0,24,0,32,0,33.7,0,115,296,897,56.81,28.19,40.59,9.75,8.01,101.63,69,0.37,89.7,17.49,29.9,4.04,314.4582129,151.3,62,32,33.7
43543,2,430,29.9,4.04,0,0,0,22,5,314.4582129,0,1.735213081,24,0,151.3,0,0,40,10,62,0,0,21,0,32,0,33.7,0,144,320,897,56.55,28.31,40.31,9.68,8,101.59,69,0.36,89.7,17.5,29.9,4.02,312.1307912,151.3,62,32,33.7
43543,3,430,29.9,4.02,0,0,0,20,10,312.1307912,0,0,18,8,151.3,0,0,42,0,62,0,0,18,7,32,0,33.7,0,148,285,897,56.59,28.86,40.17,9.65,7.95,101.55,69,0.36,89.7,17.5,30,3.95,307.9893497,149.2,63,32,33.7
43544,1,430,30,3.95,0,0,0,21,7,307.9893497,0,0,22,0,149.2,0,0,32,20,63,0,0,25,0,32,0,33.7,0,90,366,897,56.43,28.86,41.01,9.87,8.11,101.57,69,0.36,89.7,17.49,29.9,4.03,307.9893497,149.2,63,32,33.7
43544,2,430,29.9,4.03,0,0,0,21,5,307.9893497,0,3,15,10,149.2,0,0,44,10,63,0,0,22,0,32,0,33.7,0,76,363,897,56.29,28.76,41.32,9.93,8.13,101.57,69,0.37,89.7,17.49,29.9,4.01,307.9893497,149.2,63,32,33.7
43544,3,430,29.9,4.01,0,0,0,20,7,307.9893497,0,0,23,0,149.2,0,0,44,10,63,0,0,20,5,32,0,33.7,0,88,335,897,56.42,28.73,41.1,9.88,8.12,101.52,69,0.37,89.7,17.49,30.1,4.02,307.9893497,142.1,62,32,33.7
43545,1,430,30.1,4.02,0,0,0,20,8,307.9893497,0,0,17,10,142.1,0,0,48,5,62,0,0,23,0,32,0,33.7,0,56,393,897,56.26,28.77,41.63,10,8.19,101.57,69,0.36,89.7,17.49,30,4.04,325,142.1,62,32,33.7
43545,2,430,30,4.04,0,0,0,22,5,325,0,0,22,0,142.1,0,0,44,10,62,0,0,20,0,32,0,33.7,0,76,372,897,56.64,28.77,41.28,9.92,8.13,101.58,69,0.37,89.7,17.48,30,4.05,323.1,142.1,62,32,33.7
43545,3,430,30,4.05,0,0,0,20,10,323.1,0,0,17,10,142.1,0,0,44,10,62,0,0,18,9,32,0,33.7,0,106,334,897,56.78,28.74,40.8,9.8,8.04,101.64,69,0.37,89.7,17.48,29.9,3.99,317.3,149.3,60.8,32,33.7
43546,1,430,29.9,3.99,0,0,0,22,0,317.3,0,0,22,6,149.3,0,0,46,10,60.8,0,0,24,0,32,0,33.7,0,109,348,897,56.66,28.78,40.76,9.79,8.05,101.65,69,0.37,89.7,17.48,30,4.01,321.4,149.3,60.8,32,34.1
43546,2,430,30,4.01,0,0,0,15,10,321.4,0,0,22,8,149.3,0,0,48,0,60.8,8,0,21,0,32,0,34.1,0,62,181,897,56.24,28.73,40.66,9.77,8.01,101.65,69,0.36,89.7,17.49,29.6,4.18,318.3,118.4,57.4,32,35.7
43554,1,430,29.6,4.18,0,0,4,16,0,318.3,0,0,25,0,118.4,0,0,45,0,57.4,0,0,23,0,32,0,35.7,1.7,25,150,897,56.17,28.94,41.36,9.99,8.1,101.21,69,0.37,89.7,17.49,29.6,4.05,316.3897495,130.6,59.2,32,33.5
43556,1,440,29.6,4.05,0,0,0,17,11,316.3897495,0,0,14,12,130.6,0,0,42,8,59.2,0,0,22,4,32,0,33.5,0,112,313,897,56.55,28.95,40.33,9.69,7.99,101.2,69,0.36,89.7,17.48,29.8,4.23,316.2870691,130.6,59.2,32,33.5
43556,2,430,29.8,4.23,0,0,4,24,6,316.2870691,0,0,24,0,130.6,0,3,45,1,59.2,0,4.6,25,0,32,0,33.5,0,95,318,897,55.91,29.15,40.83,9.81,7.99,101.19,69,0.37,89.7,17.48,29.8,4.1,314.2334618,130.6,59.2,32,33.5
43556,3,430,29.8,4.1,0,0,0,24,0,314.2334618,0,0,19,10,130.6,0,0,48,0,59.2,0,0,24,0,32,0,33.5,0,62,262,897,56.19,29.17,40.98,9.86,8.03,101.23,69,0.36,89.7,17.49,29.8,4.15,308.4491343,138.7,62,32,32.9
43557,1,430,29.8,4.15,0,0,4,17,11,308.4491343,0,0,25,0,138.7,0,0,40,8,62,0,0,21,5,32,0,32.9,0,99,234,897,56.32,29.15,40.33,9.69,7.95,101.33,69,0.37,89.7,17.48,30,4.14,317.2366103,138.7,62,32,32.9
43557,2,430,30,4.14,0,0,0,21,8,317.2366103,0,0,20,10,138.7,0,1.89,40,13,62,0,0,24,0,32,0,32.9,0,104,212,897,56.17,29.13,40.17,9.65,7.96,100.91,69,0.36,89.7,17.48,29.9,4.1,314.1561993,138.7,62,32,32.9
43557,3,430,29.9,4.1,0,0,0,23,5,314.1561993,0,0,25,0,138.7,0,0,46,0,62,0,0,22,0,32,0,32.9,0,124,276,897,56.52,29.13,40.36,9.7,7.96,101.01,69,0.36,89.7,17.48,29.9,4.34,314.1561993,139.8,61.4,32,33.5
43558,1,440,29.9,4.34,0,0,8,20,8,314.1561993,0,0,20,8,139.8,0,0,38,12,61.4,0,0,20,7,32,0,33.5,0,108,301,897,56.34,29.16,40.68,9.77,8.04,101.17,69,0.37,89.7,17.48,30.2,4.06,307.7365987,139.8,61.4,32,33.5
43558,2,430,30.2,4.06,0,0,0,23,5,307.7365987,0,0,25,0,139.8,0,0,44,10,61.4,0,0,25,0,32,0,33.5,0,112,325,897,55.85,29.12,40.59,9.75,8.05,101.17,69,0.37,89.7,17.5,30.1,4.05,303.629384,139.8,61.4,32,33.5
43558,3,430,30.1,4.05,0,0,0,24,0,303.629384,0,0,21,7,139.8,0,0,48,0,61.4,0,0,24,0,32,0,33.5,0,90,309,897,55.81,29.13,40.97,9.84,8.06,101.24,69,0.37,89.7,17.49,30,4.17,302.9448482,138.8,60.1,32,33.7
43559,1,430,30,4.17,0,0,4,17,11,302.9448482,0,0,23.5,0,138.8,0,0,40,8,60.1,0,0,21,7,32,0,33.7,0,74,241,897,56.7,29.1,40.69,9.8,8.1,101.17,69,0.36,89.7,17.5,29.9,4.14,315.8,138.8,60.1,32,33.7
43559,2,430,29.9,4.14,0,0,0,21,8,315.8,0,1.446618218,19,10,138.8,0,0,40,10,60.1,0,4.37,25,0,32,0,33.7,0,67,326,897,56.33,29.12,41.27,9.92,8.13,101.12,69,0.37,89.7,17.5,29.9,4.08,315.1,138.8,60.1,32,33.7
43559,3,430,29.9,4.08,0,0,0,23,0,315.1,0,0,24,0,138.8,0,0,42,0,60.1,0,0,24,0,32,0,33.7,0,58,333,897,56.14,29.2,41.48,9.96,8.14,101.21,69,0.36,89.7,17.5,30.1,4.12,315.5,142.2,63.7,32,33.1
43560,1,430,30.1,4.12,0,0,0,15,13,315.5,0,0,20,9,142.2,0,0,34,14,63.7,0,0,21,5,32,0,33.1,0,103,325,897,56.11,29.17,40.82,9.81,8.06,101.19,69,0.37,89.7,17.49,29.9,4.21,315.9025579,142.2,63.7,32,33.1
43560,2,430,29.9,4.21,0,0,4,23,8,315.9025579,0,0,25,0,142.2,0,0,42,10,63.7,0,0,25,0,32,0,33.1,0,94,339,897,56.9,29.14,40.96,9.84,8.09,101.2,69,0.36,89.7,17.49,30,4,315.7656507,142.2,63.7,32,33.1
43560,3,430,30,4,0,0,0,24,5,315.7656507,0,0,20,9,142.2,0,0,44,14,63.7,0,0,22,0,32,0,33.1,0,103,314,897,56.4,29.18,40.79,9.8,8.04,101.18,69,0.37,89.7,17.47,30.1,4.09,322.9875033,137,63.1,32,33.1
43561,1,430,30.1,4.09,0,0,0,23,7,322.9875033,0,0,25,0,137,0,0,50,0,63.1,0,0,20,0,32,0,33.1,0,135,306,897,56.8,29.18,40.34,9.69,8,101.18,69,0.37,89.7,17.48,30,4.14,316.2448258,137,63.1,32,33.8
43561,2,430,30,4.14,0,0,0,22,5,316.2448258,0,0,20,10,137,0,2.4,41,10,63.1,0,0,17,0,32,0,33.8,0,106,328,897,56.95,29.16,40.78,9.8,8.08,101.22,69,0.37,89.7,17.49,30.1,4.06,321.3788442,137,63.1,32,33.8
43561,3,430,30.1,4.06,0,0,0,21.5,0,321.3788442,0,0,25,0,137,0,0,44,0,63.1,0,0,15,0,32,0,33.8,0,94,273,897,56.61,29.15,40.73,9.79,8.05,101.22,69,0.37,89.7,17.47,30.1,4.16,338.4237854,146.1,64.1,32,33.8
43562,1,430,30.1,4.16,0,4,0,15,12,338.4237854,0,0,20,8,146.1,0,0,38,16,64.1,0,0,23,0,32,0,33.8,0,8,19,897,55.55,29.14,40.6,9.75,7.84,101.24,69,0.35,89.7,105.43,30,4.08,322.6794622,146.1,64.1,32,33.5
43562,2,430,30,4.08,0,0,0,21,10,322.6794622,0,0,25,0,146.1,0,0,46,10,64.1,0,0,21,5,32,0,33.5,0,88,247,897,56.84,29.05,40.62,9.76,7.91,101.24,69,0.37,89.7,24.99,30,3.97,323.9116266,146.1,64.1,32,33.5
